request_id,question,topic,expected_route,system_mode,route,selected_source,estimated_llm_calls,candidate_count,graph_row_count,graph_error,row_preview,answer_text,execution_selection_reason,selected_query,correctness,notes,strict_result_match,source_gold_id,audit_method,human_sparql_difficulty,failure_type,failure_family
FULLKGQA0812,What cumulative figure do the records show for actual vehicle-sales units?,vehicle_sales,,llm_ranking,llm_ranking,validated_retrieval,0,7,12,,"[{""monthLabel"": ""time_Apr_2023"", ""unitsSold"": ""6425650""}, {""monthLabel"": ""time_Aug_2023"", ""unitsSold"": ""7057393""}, {""monthLabel"": ""time_Dec_2023"", ""unitsSold"": ""8093262""}, {""monthLabel"": ""time_Feb_2023"", ""unitsSold"": ""6176907""}, {""monthLabel"": ""time_Jan_2023"", ""unitsSold"": ""5727449""}, {""monthLabel"": ""time_Jul_2023"", ""unitsSold"": ""7066342""}, {""monthLabel"": ""time_Jun_2023"", ""unitsSold"": ""7678947""}, {""monthLabel"": ""time_Mar_2023"", ""unitsSold"": ""7847474""}, {""monthLabel"": ""time_May_2023"", ""unitsSold"": ""7164150""}, {""monthLabel"": ""time_Nov_2023"", ""unitsSold"": ""7699941""}, {""monthLabel"": ""time_Oct_2023"", ""unitsSold"": ""7459190""}, {""monthLabel"": ""time_Sep_2023"", ""unitsSold"": ""7728774""}]","Answer: Vehicle-sales results returned 12 grouped row(s). Groups: month label: time Apr 2023, units sold: 6425650; month label: time Aug 2023, units sold: 7057393; month label: time Dec 2023, units sold: 8093262; month label: time Feb 2023, units sold: 6176907; month label: time Jan 2023, units sold: 5727449; month label: time Jul 2023, units sold: 7066342; month label: time Jun 2023, units sold: 7678947; month label: time Mar 2023, units sold: 7847474; month label: time May 2023, units sold: 7164150; month label: time Nov 2023, units sold: 7699941; month label: time Oct 2023, units sold: 7459190; month label: time Sep 2023, units sold: 7728774.",selected_best_executable_candidate,"SELECT ?monthLabel (SUM(?units) AS ?unitsSold) WHERE { ?obs a survey:VehicleSalesObservation ; survey:forTimePeriod ?month ; survey:isActualData true ; survey:unitsSold ?units . BIND(REPLACE(STR(?month), '^.*/', '') AS ?monthLabel) } GROUP BY ?monthLabel ORDER BY ?monthLabel",correct,"Transferred from previous labeled audit because question, selected source, and selected query are unchanged.",,,transferred_from_previous_labeled_audit,medium,none,
FULLKGQA0813,"Across Tier1 suppliers, how does autonomous driving development average out when analyzed by both vehicle type and SAE level?",autonomous_driving,,llm_ranking,llm_ranking,validated_retrieval,0,7,15,,"[{""avgPercentage"": ""42.0"", ""saeLevel"": ""1"", ""vehicleType"": ""BEHV""}, {""avgPercentage"": ""52.0"", ""saeLevel"": ""2"", ""vehicleType"": ""BEHV""}, {""avgPercentage"": ""62.0"", ""saeLevel"": ""3"", ""vehicleType"": ""BEHV""}, {""avgPercentage"": ""72.0"", ""saeLevel"": ""4"", ""vehicleType"": ""BEHV""}, {""avgPercentage"": ""82.0"", ""saeLevel"": ""5"", ""vehicleType"": ""BEHV""}, {""avgPercentage"": ""42.0"", ""saeLevel"": ""1"", ""vehicleType"": ""BEV""}, {""avgPercentage"": ""52.0"", ""saeLevel"": ""2"", ""vehicleType"": ""BEV""}, {""avgPercentage"": ""62.0"", ""saeLevel"": ""3"", ""vehicleType"": ""BEV""}, {""avgPercentage"": ""72.0"", ""saeLevel"": ""4"", ""vehicleType"": ""BEV""}, {""avgPercentage"": ""82.0"", ""saeLevel"": ""5"", ""vehicleType"": ""BEV""}, {""avgPercentage"": ""42.0"", ""saeL...","Answer: Autonomous-driving development returned 15 grouped row(s). First groups: vehicle type: BEHV, sae level: 1, avg percentage: 42.0; vehicle type: BEHV, sae level: 2, avg percentage: 52.0; vehicle type: BEHV, sae level: 3, avg percentage: 62.0; vehicle type: BEHV, sae level: 4, avg percentage: 72.0; vehicle type: BEHV, sae level: 5, avg percentage: 82.0; vehicle type: BEV, sae level: 1, avg percentage: 42.0; vehicle type: BEV, sae level: 2, avg percentage: 52.0; vehicle type: BEV, sae level: 3, avg percentage: 62.0.",switched_to_nonempty_candidate,"SELECT ?vehicleType ?saeLevel (AVG(?percentage) AS ?avgPercentage) WHERE { ?entry a survey:AutonomousDrivingDevelopment ; survey:hasVehicleType ?vehicle ; survey:hasSAELevel ?sae ; survey:hasPercentage ?percentage . BIND(REPLACE(STR(?vehicle), '^.*/', '') AS ?vehicleType) BIND(REPLACE(STR(?sae), '^.*/SAE_Level_', '') AS ?saeLevel) } GROUP BY ?vehicleType ?saeLevel ORDER BY ?vehicleType xsd:integer(?saeLevel)",correct,"Transferred from previous labeled audit because question, selected source, and selected query are unchanged.",,,transferred_from_previous_labeled_audit,hard,none,
FULLKGQA0814,What is the total count of TechnologyCategory entities stored in our database?,catalog_lookup,,llm_ranking,llm_ranking,infineon,0,5,1,,"[{""count"": ""5""}]",Answer: The result is 5.,kept_selected_nonempty,SELECT (COUNT(?tech) AS ?count) WHERE { ?tech a survey:TechnologyCategory . },correct,"Transferred from previous labeled audit because question, selected source, and selected query are unchanged.",,,transferred_from_previous_labeled_audit,easy,none,
FULLKGQA0815,How large is the overall percentage change in current demand for BL1 and BL2 when considering Tier1?,current_demand_baselines,,llm_ranking,llm_ranking,validated_retrieval,0,11,1,,"[{""changeBL1"": ""11.04"", ""changeBL2"": ""-9.03"", ""marketSegment"": ""Automotive""}]",Answer: Current-demand BL comparison returned 1 row(s). BL1 for Automotive is 11.04 and BL2 is -9.03; BL1 is higher than BL2 by 20.07.,selected_best_executable_candidate,"SELECT ?marketSegment (SUM(IF(?baseline = ""BL1"", ?pct, 0)) AS ?changeBL1) (SUM(IF(?baseline = ""BL2"", ?pct, 0)) AS ?changeBL2) WHERE { survey:Tier1CurrentDemand a survey:CurrentDemandAnalysis ; survey:hasSurveyOrigin survey:Tier1_Survey ; survey:hasMarketSegment survey:Automotive ; survey:hasAggregatedResult ?entry . ?entry a survey:CurrentDemandAnalysis ; survey:hasMarketSegment survey:Automotive ; survey:baselineType ?baseline ; survey:percentageChange ?pct . FILTER(?baseline IN (""BL1"", ""BL2"")) BIND(""Automotive"" AS ?marketSegment) } GROUP BY ?marketSegment",correct,"Transferred from previous labeled audit because question, selected source, and selected query are unchanged.",,,transferred_from_previous_labeled_audit,hard,none,
FULLKGQA0816,"What are the overall future demand totals for Tier1, separated by region and quarter?",future_demand,,llm_ranking,llm_ranking,validated_retrieval,1,6,35,,"[{""percentShare"": ""0.0"", ""quarterLabel"": ""Q1 2026"", ""regionName"": ""Americas""}, {""percentShare"": ""0.0"", ""quarterLabel"": ""Q1 2026"", ""regionName"": ""Asia Pacific/All Other""}, {""percentShare"": ""0.0"", ""quarterLabel"": ""Q1 2026"", ""regionName"": ""Asia Pacific/China""}, {""percentShare"": ""0.0"", ""quarterLabel"": ""Q1 2026"", ""regionName"": ""Europe""}, {""percentShare"": ""0.0"", ""quarterLabel"": ""Q1 2026"", ""regionName"": ""Japan""}, {""percentShare"": ""30.0"", ""quarterLabel"": ""Q2 2025"", ""regionName"": ""Americas""}, {""percentShare"": ""10.0"", ""quarterLabel"": ""Q2 2025"", ""regionName"": ""Asia Pacific/All Other""}, {""percentShare"": ""15.0"", ""quarterLabel"": ""Q2 2025"", ""regionName"": ""Asia Pacific/China""}, {""percentShare"": ""30.0"", ""...","Answer: The query returned 35 row(s). First results: quarter label: Q1 2026, region name: Americas, percent share: 0.0; quarter label: Q1 2026, region name: Asia Pacific/All Other, percent share: 0.0; quarter label: Q1 2026, region name: Asia Pacific/China, percent share: 0.0; quarter label: Q1 2026, region name: Europe, percent share: 0.0; quarter label: Q1 2026, region name: Japan, percent share: 0.0; quarter label: Q2 2025, region name: Americas, percent share: 30.0; quarter label: Q2 2025, region name: Asia Pacific/All Other, percent share: 10.0; quarter label: Q2 2025, region name: Asia Pacific/China, percent share: 15.0.",selected_best_executable_candidate,"SELECT ?quarterLabel ?regionName (ROUND(IF(?grandTotal > 0, ((SUM(?pct) / ?grandTotal) * 100), 0) * 100) / 100 AS ?percentShare) WHERE { BIND(survey:Tier1_Survey AS ?surveyType) ?origin a ?surveyType . ?entry a survey:DemandForRegion ; survey:hasSurveyOrigin ?origin ; survey:inRegion ?region ; survey:quarter ?q ; survey:totalDemandPercentageChange ?pct . ?q survey:periodLabel ?quarterLabel . ?region survey:regionName ?regionName . { SELECT ?origin ?quarterLabel (SUM(?v) AS ?grandTotal) WHERE { ?e a survey:DemandForRegion ; survey:hasSurveyOrigin ?origin ; survey:quarter ?qq ; survey:totalDemandPercentageChange ?v . ?qq survey:periodLabel ?quarterLabel . } GROUP BY ?origin ?quarterLabel } } GROUP BY ?quarterLabel ?regionName ?grandTotal ORDER BY ?quarterLabel ?regionName",correct,Selected query result signature matches the repaired gold query.,True,FINALKGQA804,strict_gold_result_signature,,none,none
FULLKGQA0817,Report the total Tier1 inventory participant numbers categorized by component?,inventory,,direct_graph_supported,auto_answer,capability_inventory,0,1,3,,"[{""component"": ""Component_EV"", ""participantTotal"": ""5""}, {""component"": ""Component_both"", ""participantTotal"": ""5""}, {""component"": ""Component_non_EV"", ""participantTotal"": ""5""}]","Answer: The query returned 3 row(s). Results: component: Component_EV, participant total: 5; component: Component_both, participant total: 5; component: Component_non_EV, participant total: 5.",,SELECT ?component (SUM(?participants) AS ?participantTotal) WHERE { ?entry a survey:InventoryDevelopment_Tier1 ; survey:forComponent ?component ; survey:participantCount ?participants . } GROUP BY ?component ORDER BY ?component,correct,"Transferred from previous labeled audit because question, selected source, and selected query are unchanged.",,,transferred_from_previous_labeled_audit,,,
FULLKGQA0818,How many OrderCancellation records exist in total?,order_cancellation,,llm_ranking,llm_ranking,infineon,0,5,1,,"[{""count"": ""30""}]",Answer: The result is 30.,kept_selected_nonempty,SELECT (COUNT(?entry) AS ?count) WHERE { ?entry a survey:OrderCancellation . },correct,"Transferred from previous labeled audit because question, selected source, and selected query are unchanged.",,,transferred_from_previous_labeled_audit,medium,none,
FULLKGQA0819,What count of DemandForRegion entries correspond to the Semiconductor survey?,regional_demand,,llm_ranking,llm_ranking,validated_retrieval,0,6,1,,"[{""count"": ""40""}]",Answer: The result is 40.,kept_selected_nonempty,SELECT (COUNT(?d) AS ?count) WHERE { ?d a survey:DemandForRegion ; survey:hasSurveyOrigin ?o . ?o a survey:Semiconductor_Survey },correct,"Transferred from previous labeled audit because question, selected source, and selected query are unchanged.",,,transferred_from_previous_labeled_audit,hard,none,
FULLKGQA0820,How many companies in the semiconductor sector have not reported a shortage of semiconductors?,shortage,,direct_graph_supported,auto_answer,capability_inventory,0,1,2,,"[{""companyCount"": ""3"", ""shortageStatus"": ""no""}, {""companyCount"": ""6"", ""shortageStatus"": ""yes""}]","Answer: The query returned 2 row(s). Results: shortage status: no, company count: 3; shortage status: yes, company count: 6.",,"SELECT ?shortageStatus (COUNT(?company) AS ?companyCount) WHERE { VALUES (?origin ?surveyGroup) { (survey:OEM_Survey_Instance ""OEM"") (survey:Tier1_Survey_Instance ""Tier1"") (survey:Semiconductor_Survey_Instance ""Semiconductor"") } ?company a survey:Company ; survey:hasSurveyOrigin ?origin ; survey:reportsShortage ?shortage . BIND(IF(?shortage = true, ""yes"", ""no"") AS ?shortageStatus) } GROUP BY ?shortageStatus ORDER BY ?shortageStatus",incorrect,"Transferred from previous labeled audit because question, selected source, and selected query are unchanged.",,,transferred_from_previous_labeled_audit,medium,wrong_scope_or_grouping,wrong_scope_or_grouping
FULLKGQA0821,"For each month, what is the combined count of vehicles sold using only actual sales records?",vehicle_sales,,direct_graph_supported,auto_answer,capability_inventory,0,1,12,,"[{""monthLabel"": ""Apr 2023"", ""unitsSold"": ""6425650""}, {""monthLabel"": ""Aug 2023"", ""unitsSold"": ""7057393""}, {""monthLabel"": ""Dec 2023"", ""unitsSold"": ""8093262""}, {""monthLabel"": ""Feb 2023"", ""unitsSold"": ""6176907""}, {""monthLabel"": ""Jan 2023"", ""unitsSold"": ""5727449""}, {""monthLabel"": ""Jul 2023"", ""unitsSold"": ""7066342""}, {""monthLabel"": ""Jun 2023"", ""unitsSold"": ""7678947""}, {""monthLabel"": ""Mar 2023"", ""unitsSold"": ""7847474""}, {""monthLabel"": ""May 2023"", ""unitsSold"": ""7164150""}, {""monthLabel"": ""Nov 2023"", ""unitsSold"": ""7699941""}, {""monthLabel"": ""Oct 2023"", ""unitsSold"": ""7459190""}, {""monthLabel"": ""Sep 2023"", ""unitsSold"": ""7728774""}]","Answer: Vehicle-sales results returned 12 grouped row(s). Groups: month label: Apr 2023, units sold: 6425650; month label: Aug 2023, units sold: 7057393; month label: Dec 2023, units sold: 8093262; month label: Feb 2023, units sold: 6176907; month label: Jan 2023, units sold: 5727449; month label: Jul 2023, units sold: 7066342; month label: Jun 2023, units sold: 7678947; month label: Mar 2023, units sold: 7847474; month label: May 2023, units sold: 7164150; month label: Nov 2023, units sold: 7699941; month label: Oct 2023, units sold: 7459190; month label: Sep 2023, units sold: 7728774.",,"SELECT ?monthLabel (SUM(?units) AS ?unitsSold) WHERE { ?obs a survey:VehicleSalesObservation ; survey:isActualData true ; survey:forTimePeriod ?month ; survey:unitsSold ?units . OPTIONAL { ?month survey:periodLabel ?periodLabel . } BIND(COALESCE(?periodLabel, REPLACE(STR(?month), ""^.*/"", """")) AS ?monthLabel) } GROUP BY ?monthLabel ORDER BY ?monthLabel",correct,"Transferred from previous labeled audit because question, selected source, and selected query are unchanged.",,,transferred_from_previous_labeled_audit,medium,none,
FULLKGQA0822,How do the average autonomous-driving percentages compare among different vehicle types throughout the years?,autonomous_driving,,direct_graph_supported,auto_answer,capability_inventory,0,1,9,,"[{""avgPercentage"": ""42.0"", ""vehicleType"": ""BEHV"", ""year"": ""2025""}, {""avgPercentage"": ""62.0"", ""vehicleType"": ""BEHV"", ""year"": ""2026""}, {""avgPercentage"": ""82.0"", ""vehicleType"": ""BEHV"", ""year"": ""2027""}, {""avgPercentage"": ""42.0"", ""vehicleType"": ""BEV"", ""year"": ""2025""}, {""avgPercentage"": ""62.0"", ""vehicleType"": ""BEV"", ""year"": ""2026""}, {""avgPercentage"": ""82.0"", ""vehicleType"": ""BEV"", ""year"": ""2027""}, {""avgPercentage"": ""42.0"", ""vehicleType"": ""ICE"", ""year"": ""2025""}, {""avgPercentage"": ""62.0"", ""vehicleType"": ""ICE"", ""year"": ""2026""}, {""avgPercentage"": ""82.0"", ""vehicleType"": ""ICE"", ""year"": ""2027""}]","Answer: Autonomous-driving development returned 9 grouped row(s). First groups: vehicle type: BEHV, year: 2025, avg percentage: 42.0; vehicle type: BEHV, year: 2026, avg percentage: 62.0; vehicle type: BEHV, year: 2027, avg percentage: 82.0; vehicle type: BEV, year: 2025, avg percentage: 42.0; vehicle type: BEV, year: 2026, avg percentage: 62.0; vehicle type: BEV, year: 2027, avg percentage: 82.0; vehicle type: ICE, year: 2025, avg percentage: 42.0; vehicle type: ICE, year: 2026, avg percentage: 62.0.",,"SELECT ?vehicleType ?year (AVG(?pct) AS ?avgPercentage) WHERE { ?entry a survey:AutonomousDrivingDevelopment ; survey:hasVehicleType ?vehicle ; survey:hasYear ?year ; survey:hasPercentage ?pct . BIND(REPLACE(STR(?vehicle), ""^.*/"", """") AS ?vehicleType) } GROUP BY ?vehicleType ?year ORDER BY ?vehicleType ?year",correct,"Transferred from previous labeled audit because question, selected source, and selected query are unchanged.",,,transferred_from_previous_labeled_audit,hard,none,
FULLKGQA0823,"For each Tier1 company, what is the number of active component share categories they possess?",catalog_lookup,,llm_ranking,llm_ranking,infineon,0,5,3,,"[{""activeComponentShareCount"": ""3"", ""companyLabel"": ""Company3_tier1""}, {""activeComponentShareCount"": ""3"", ""companyLabel"": ""Company1_tier1""}, {""activeComponentShareCount"": ""3"", ""companyLabel"": ""Company2_tier1""}]","Answer: The query returned 3 row(s). Results: company label: Company3_tier1, active component share count: 3; company label: Company1_tier1, active component share count: 3; company label: Company2_tier1, active component share count: 3.",kept_selected_nonempty,"SELECT ?companyLabel (COUNT(?activeShare) AS ?activeComponentShareCount) WHERE { ?company a survey:Company ; survey:hasSurveyOrigin ?origin . ?origin a survey:Tier1_Survey . ?activeShare a survey:ComponentShare ; survey:forCompany ?company ; survey:isActiveInCategory true . BIND(REPLACE(STR(?company), '^.*/', '') AS ?companyLabel) } GROUP BY ?companyLabel",correct,"Transferred from previous labeled audit because question, selected source, and selected query are unchanged.",,,transferred_from_previous_labeled_audit,easy,none,
FULLKGQA0824,What kinds of baseline types are documented in the data?,current_demand_baselines,,llm_ranking,llm_ranking,infineon,0,5,5,,"[{""baselineType"": ""BL2""}, {""baselineType"": ""Option3""}, {""baselineType"": ""Option2""}, {""baselineType"": ""Option1""}, {""baselineType"": ""BL1""}]",Answer: The query returned 5 row(s). Results: baseline type: BL2; baseline type: Option3; baseline type: Option2; baseline type: Option1; baseline type: BL1.,kept_selected_nonempty,SELECT DISTINCT ?baselineType WHERE { ?entry survey:baselineType ?baselineType . },incorrect,"Transferred from previous labeled audit because question, selected source, and selected query are unchanged.",,,transferred_from_previous_labeled_audit,hard,previously_audited_failure,current_demand_baseline_or_scope
